GameId,GameDate,Quarter,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,SeasonYear,Yards,IsRush,IsPass,IsIncomplete,IsTouchdown,IsSack,IsInterception,IsFumble
2022120404,12/4/2022,1,CLE,HOU,1,10,43,0,2022,7,1,0,0,0,0,0,0
2022120404,12/4/2022,1,HOU,CLE,1,10,10,1,2022,11,0,1,0,0,0,0,0
2022120404,12/4/2022,1,HOU,CLE,1,10,21,0,2022,7,1,0,0,0,0,0,0
2022120404,12/4/2022,1,HOU,CLE,2,3,28,0,2022,0,0,1,1,0,0,0,0
2022120404,12/4/2022,1,HOU,CLE,3,3,28,0,2022,0,0,1,1,0,0,0,0
2022120404,12/4/2022,1,HOU,CLE,4,3,28,0,2022,0,0,0,0,0,0,0,0
2022120404,12/4/2022,1,CLE,HOU,1,10,30,0,2022,5,1,0,0,0,0,0,0
2022120404,12/4/2022,1,CLE,HOU,2,5,35,1,2022,12,0,1,0,0,0,0,1
2022120404,12/4/2022,1,HOU,CLE,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022120404,12/4/2022,1,CLE,HOU,1,10,16,1,2022,18,1,0,0,0,0,0,0
2022120404,12/4/2022,1,CLE,HOU,1,10,34,0,2022,4,1,0,0,0,0,0,0
2022120404,12/4/2022,1,CLE,HOU,2,6,38,0,2022,0,0,1,1,0,0,0,0
2022120404,12/4/2022,1,CLE,HOU,3,6,38,1,2022,7,0,1,0,0,0,0,0
2022120404,12/4/2022,1,CLE,HOU,1,10,45,0,2022,-2,1,0,0,0,0,0,0
2022120404,12/4/2022,1,CLE,HOU,2,12,43,0,2022,11,0,1,0,0,0,0,0
2022120404,12/4/2022,1,HOU,CLE,1,10,26,1,2022,20,0,1,0,0,0,0,0
2022120406,12/4/2022,2,WAS,NYG,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022120406,12/4/2022,2,NYG,WAS,1,10,25,0,2022,9,1,0,0,0,0,0,0
2022120406,12/4/2022,2,NYG,WAS,2,1,34,1,2022,4,1,0,0,0,0,0,0
2022120406,12/4/2022,2,NYG,WAS,1,10,38,0,2022,6,1,0,0,0,0,0,0
2022120406,12/4/2022,2,NYG,WAS,2,4,44,1,2022,5,0,1,0,0,0,0,0
2022120406,12/4/2022,2,NYG,WAS,1,10,49,1,2022,21,1,0,0,0,0,0,0
2022120406,12/4/2022,2,NYG,WAS,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022120406,12/4/2022,2,WAS,NYG,1,10,25,0,2022,0,0,0,0,0,0,0,0
2022120406,12/4/2022,3,NYG,WAS,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022120406,12/4/2022,3,WAS,NYG,1,10,23,0,2022,2,1,0,0,0,0,0,0
2022120406,12/4/2022,3,WAS,NYG,2,8,25,0,2022,0,0,1,1,0,0,0,0
2022120406,12/4/2022,3,WAS,NYG,3,8,25,0,2022,-8,0,0,0,0,1,0,1
2022120406,12/4/2022,3,NYG,WAS,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022120406,12/4/2022,3,WAS,NYG,1,10,5,0,2022,5,1,0,0,0,0,0,0
2022120406,12/4/2022,3,WAS,NYG,2,5,10,1,2022,12,1,0,0,0,0,0,0
2022120406,12/4/2022,3,WAS,NYG,1,10,22,0,2022,5,1,0,0,0,0,0,0
2022120406,12/4/2022,3,WAS,NYG,2,5,27,0,2022,3,1,0,0,0,0,0,0
2022120406,12/4/2022,3,WAS,NYG,3,2,30,1,2022,2,1,0,0,0,0,0,0
2022120406,12/4/2022,3,WAS,NYG,1,10,32,0,2022,2,1,0,0,0,0,0,0
2022120406,12/4/2022,3,WAS,NYG,2,8,34,0,2022,0,0,0,0,0,0,0,0
2022120406,12/4/2022,3,WAS,NYG,2,13,29,1,2022,15,0,1,0,0,0,0,0
2022120406,12/4/2022,3,WAS,NYG,1,10,44,0,2022,4,1,0,0,0,0,0,0
2022120406,12/4/2022,3,WAS,NYG,2,6,48,0,2022,7,1,0,0,0,0,0,0
2022120406,12/4/2022,3,WAS,NYG,2,16,38,0,2022,-9,0,0,0,0,1,0,1
2022120406,12/4/2022,3,WAS,NYG,3,21,33,0,2022,10,0,1,0,0,0,0,0
